Date and Time (UTC),300_1001_Sahko_8U_krs_8U_krs_G_01_P,Status,300_1002_Sahko_7_krs_7_krs_G_01_P,Status,300_1003_Sahko_7_krs_7_krs_G_02_P,Status,300_1004_Sahko_6_krs_6_krs_G_02_P,Status,300_1005_Sahko_6_krs_6_krs_G_01_P,Status,300_1006_Sahko_5_krs_5_krs_G_01_P,Status,300_1007_Sahko_5_krs_5_krs_G_021_P,Status,300_1008_Sahko_5_krs_5_krs_G_02_P,Status,300_1009_Sahko_5_krs_5_krs_F_01_P,Status,300_1010_Sahko_4_krs_4_krs_F_01_P,Status,300_1011_Sahko_4_krs_4_krs_G_02_P,Status,300_1012_Sahko_4_krs_4_krs_G_01_P,Status,300_1013_Sahko_3_krs_3_krs_F_01_P,Status,300_1014_Sahko_3_krs_3_krs_G_02_P,Status,300_1015_Sahko_3_krs_3_krs_G_01_P,Status,300_1016_Sahko_2_krs_2_krs_F_01_P,Status,300_1017_Sahko_2_krs_2_krs_G_01_P,Status,300_1018_Sahko_2_krs_2_krs_G_02_P,Status,300_1019_Sahko_2_krs_2_krs_G_03_P,Status
2016-10-12 02:35:00,9.089000,0,12.347000,0,13.969000,0,19.298000,0,13.891000,0,21.589000,0,0.071000,0,9.256000,0,14.572000,0,9.770000,0,12.233000,0,18.320000,0,5.842000,0,9.719000,0,9.684000,0,7.219000,0,25.539000,0,25.467000,0,4.010000,0
2016-10-12 02:40:00,9.093000,0,12.350000,0,13.971000,0,19.316000,0,13.898000,0,21.607000,0,0.071000,0,9.257000,0,14.579000,0,9.774000,0,12.239000,0,18.324000,0,5.843000,0,9.722000,0,9.685000,0,7.221000,0,25.551000,0,25.487000,0,4.011000,0
2016-10-12 02:45:00,9.097000,0,12.353000,0,13.973000,0,19.335000,0,13.904000,0,21.625000,0,0.071000,0,9.259000,0,14.586000,0,9.779000,0,12.244000,0,18.329000,0,5.845000,0,9.725000,0,9.687000,0,7.223000,0,25.564000,0,25.507000,0,4.012000,0
2016-10-12 02:50:00,9.101000,0,12.356000,0,13.977000,0,19.353000,0,13.911000,0,21.642000,0,0.071000,0,9.261000,0,14.592000,0,9.783000,0,12.249000,0,18.334000,0,5.847000,0,9.728000,0,9.690000,0,7.226000,0,25.576000,0,25.525000,0,4.012000,0
2016-10-12 02:55:00,9.105000,0,12.359000,0,13.983000,0,19.371000,0,13.917000,0,21.660000,0,0.071000,0,9.263000,0,14.599000,0,9.788000,0,12.255000,0,18.339000,0,5.850000,0,9.731000,0,9.694000,0,7.230000,0,25.588000,0,25.544000,0,4.013000,0
2016-10-12 03:00:00,9.110000,0,12.362000,0,13.988000,0,19.389000,0,13.924000,0,21.677000,0,0.071000,0,9.268000,0,14.605000,0,9.793000,0,12.260000,0,18.344000,0,5.853000,0,9.734000,0,9.698000,0,7.235000,0,25.603000,0,25.566000,0,4.014000,0
2016-10-12 03:05:00,9.118000,0,12.368000,0,13.993000,0,19.407000,0,13.930000,0,21.689000,0,0.071000,0,9.281000,0,14.612000,0,9.797000,0,12.265000,0,18.348000,0,5.856000,0,9.737000,0,9.702000,0,7.239000,0,25.619000,0,25.592000,0,4.014000,0
2016-10-12 03:10:00,9.126000,0,12.374000,0,13.999000,0,19.426000,0,13.941000,0,21.699000,0,0.071000,0,9.295000,0,14.618000,0,9.802000,0,12.271000,0,18.353000,0,5.858000,0,9.740000,0,9.706000,0,7.245000,0,25.636000,0,25.619000,0,4.015000,0
2016-10-12 03:15:00,9.135000,0,12.379000,0,14.002000,0,19.445000,0,13.950000,0,21.710000,0,0.071000,0,9.310000,0,14.625000,0,9.807000,0,12.276000,0,18.358000,0,5.859000,0,9.744000,0,9.709000,0,7.251000,0,25.652000,0,25.645000,0,4.016000,0
2016-10-12 03:20:00,9.146000,0,12.383000,0,14.005000,0,19.464000,0,13.956000,0,21.720000,0,0.071000,0,9.324000,0,14.632000,0,9.811000,0,12.281000,0,18.363000,0,5.862000,0,9.747000,0,9.713000,0,7.256000,0,25.669000,0,25.671000,0,4.017000,0
2016-10-12 03:25:00,9.155000,0,12.386000,0,14.008000,0,19.482000,0,13.963000,0,21.731000,0,0.071000,0,9.340000,0,14.638000,0,9.816000,0,12.287000,0,18.369000,0,5.865000,0,9.750000,0,9.717000,0,7.260000,0,25.686000,0,25.697000,0,4.017000,0
2016-10-12 03:30:00,9.165000,0,12.389000,0,14.011000,0,19.501000,0,13.970000,0,21.742000,0,0.071000,0,9.355000,0,14.645000,0,9.820000,0,12.294000,0,18.378000,0,5.866000,0,9.754000,0,9.721000,0,7.265000,0,25.702000,0,25.723000,0,4.018000,0
2016-10-12 03:35:00,9.175000,0,12.392000,0,14.014000,0,19.519000,0,13.976000,0,21.755000,0,0.071000,0,9.368000,0,14.651000,0,9.825000,0,12.300000,0,18.383000,0,5.867000,0,9.761000,0,9.725000,0,7.269000,0,25.718000,0,25.748000,0,4.019000,0
2016-10-12 03:40:00,9.185000,0,12.395000,0,14.016000,0,19.537000,0,13.983000,0,21.766000,0,0.071000,0,9.382000,0,14.658000,0,9.830000,0,12.305000,0,18.391000,0,5.871000,0,9.768000,0,9.729000,0,7.274000,0,25.734000,0,25.774000,0,4.019000,0
2016-10-12 03:45:00,9.195000,0,12.400000,0,14.021000,0,19.555000,0,13.989000,0,21.776000,0,0.071000,0,9.396000,0,14.665000,0,9.835000,0,12.311000,0,18.397000,0,5.875000,0,9.777000,0,9.733000,0,7.279000,0,25.752000,0,25.804000,0,4.020000,0
2016-10-12 03:50:00,9.204000,0,12.406000,0,14.026000,0,19.574000,0,13.996000,0,21.788000,0,0.071000,0,9.410000,0,14.672000,0,9.839000,0,12.318000,0,18.405000,0,5.878000,0,9.788000,0,9.737000,0,7.284000,0,25.768000,0,25.830000,0,4.021000,0
2016-10-12 03:55:00,9.214000,0,12.413000,0,14.031000,0,19.592000,0,14.006000,0,21.801000,0,0.071000,0,9.424000,0,14.678000,0,9.844000,0,12.324000,0,18.413000,0,5.881000,0,9.796000,0,9.741000,0,7.288000,0,25.784000,0,25.857000,0,4.022000,0
2016-10-12 04:00:00,9.226000,0,12.420000,0,14.037000,0,19.610000,0,14.017000,0,21.817000,0,0.071000,0,9.438000,0,14.687000,0,9.850000,0,12.333000,0,18.424000,0,5.888000,0,9.809000,0,9.748000,0,7.293000,0,25.801000,0,25.884000,0,4.022000,0
2016-10-12 04:05:00,9.237000,0,12.434000,0,14.058000,0,19.631000,0,14.038000,0,21.838000,0,0.071000,0,9.453000,0,14.703000,0,9.859000,0,12.344000,0,18.439000,0,5.900000,0,9.829000,0,9.760000,0,7.298000,0,25.817000,0,25.911000,0,4.023000,0
2016-10-12 04:10:00,9.247000,0,12.447000,0,14.078000,0,19.652000,0,14.056000,0,21.859000,0,0.072000,0,9.469000,0,14.720000,0,9.868000,0,12.355000,0,18.453000,0,5.913000,0,9.845000,0,9.772000,0,7.303000,0,25.833000,0,25.939000,0,4.024000,0
2016-10-12 04:15:00,9.257000,0,12.461000,0,14.097000,0,19.673000,0,14.073000,0,21.880000,0,0.072000,0,9.486000,0,14.737000,0,9.878000,0,12.367000,0,18.470000,0,5.925000,0,9.862000,0,9.785000,0,7.310000,0,25.851000,0,25.967000,0,4.024000,0
2016-10-12 04:20:00,9.268000,0,12.475000,0,14.116000,0,19.693000,0,14.091000,0,21.899000,0,0.072000,0,9.502000,0,14.753000,0,9.886000,0,12.378000,0,18.483000,0,5.936000,0,9.876000,0,9.795000,0,7.316000,0,25.866000,0,25.993000,0,4.025000,0
2016-10-12 04:25:00,9.279000,0,12.490000,0,14.136000,0,19.714000,0,14.110000,0,21.920000,0,0.072000,0,9.519000,0,14.769000,0,9.896000,0,12.389000,0,18.499000,0,5.947000,0,9.891000,0,9.807000,0,7.320000,0,25.883000,0,26.021000,0,4.026000,0
2016-10-12 04:30:00,9.289000,0,12.504000,0,14.155000,0,19.735000,0,14.128000,0,21.940000,0,0.072000,0,9.536000,0,14.786000,0,9.905000,0,12.401000,0,18.514000,0,5.958000,0,9.906000,0,9.819000,0,7.325000,0,25.899000,0,26.048000,0,4.027000,0
2016-10-12 04:35:00,9.299000,0,12.517000,0,14.175000,0,19.756000,0,14.146000,0,21.960000,0,0.072000,0,9.552000,0,14.803000,0,9.914000,0,12.413000,0,18.530000,0,5.969000,0,9.922000,0,9.832000,0,7.333000,0,25.916000,0,26.077000,0,4.027000,0
2016-10-12 04:40:00,9.309000,0,12.531000,0,14.195000,0,19.776000,0,14.163000,0,21.981000,0,0.072000,0,9.569000,0,14.819000,0,9.924000,0,12.425000,0,18.544000,0,5.982000,0,9.937000,0,9.844000,0,7.340000,0,25.933000,0,26.105000,0,4.028000,0
2016-10-12 04:45:00,9.319000,0,12.548000,0,14.215000,0,19.797000,0,14.181000,0,22.001000,0,0.072000,0,9.586000,0,14.835000,0,9.934000,0,12.437000,0,18.559000,0,5.993000,0,9.952000,0,9.857000,0,7.345000,0,25.949000,0,26.132000,0,4.029000,0
2016-10-12 04:50:00,9.328000,0,12.563000,0,14.235000,0,19.818000,0,14.200000,0,22.022000,0,0.072000,0,9.601000,0,14.850000,0,9.944000,0,12.448000,0,18.574000,0,6.004000,0,9.966000,0,9.868000,0,7.350000,0,25.965000,0,26.159000,0,4.029000,0
2016-10-12 04:55:00,9.338000,0,12.578000,0,14.255000,0,19.840000,0,14.219000,0,22.044000,0,0.072000,0,9.619000,0,14.867000,0,9.955000,0,12.460000,0,18.590000,0,6.015000,0,9.982000,0,9.882000,0,7.356000,0,25.983000,0,26.188000,0,4.030000,0
2016-10-12 05:00:00,9.347000,0,12.593000,0,14.275000,0,19.861000,0,14.238000,0,22.065000,0,0.072000,0,9.634000,0,14.883000,0,9.964000,0,12.471000,0,18.605000,0,6.026000,0,9.996000,0,9.894000,0,7.361000,0,25.998000,0,26.214000,0,4.031000,0
2016-10-12 05:05:00,9.357000,0,12.607000,0,14.296000,0,19.883000,0,14.257000,0,22.088000,0,0.072000,0,9.651000,0,14.899000,0,9.974000,0,12.483000,0,18.621000,0,6.037000,0,10.011000,0,9.906000,0,7.368000,0,26.015000,0,26.243000,0,4.032000,0
2016-10-12 05:10:00,9.367000,0,12.624000,0,14.320000,0,19.905000,0,14.275000,0,22.110000,0,0.072000,0,9.667000,0,14.914000,0,9.984000,0,12.495000,0,18.636000,0,6.048000,0,10.026000,0,9.918000,0,7.373000,0,26.032000,0,26.270000,0,4.032000,0
2016-10-12 05:15:00,9.380000,0,12.640000,0,14.342000,0,19.927000,0,14.294000,0,22.130000,0,0.072000,0,9.683000,0,14.930000,0,9.993000,0,12.506000,0,18.652000,0,6.059000,0,10.041000,0,9.930000,0,7.378000,0,26.048000,0,26.298000,0,4.033000,0
2016-10-12 05:20:00,9.391000,0,12.654000,0,14.362000,0,19.950000,0,14.312000,0,22.151000,0,0.072000,0,9.700000,0,14.945000,0,10.002000,0,12.518000,0,18.667000,0,6.071000,0,10.056000,0,9.942000,0,7.385000,0,26.065000,0,26.324000,0,4.034000,0
2016-10-12 05:25:00,9.402000,0,12.667000,0,14.382000,0,19.971000,0,14.330000,0,22.170000,0,0.073000,0,9.716000,0,14.960000,0,10.012000,0,12.530000,0,18.682000,0,6.082000,0,10.070000,0,9.953000,0,7.391000,0,26.082000,0,26.351000,0,4.034000,0
2016-10-12 05:30:00,9.413000,0,12.681000,0,14.402000,0,19.993000,0,14.348000,0,22.190000,0,0.075000,0,9.733000,0,14.976000,0,10.021000,0,12.543000,0,18.698000,0,6.093000,0,10.085000,0,9.966000,0,7.396000,0,26.099000,0,26.380000,0,4.035000,0
2016-10-12 05:35:00,9.423000,0,12.695000,0,14.422000,0,20.015000,0,14.367000,0,22.210000,0,0.075000,0,9.752000,0,14.992000,0,10.033000,0,12.556000,0,18.715000,0,6.104000,0,10.104000,0,9.979000,0,7.402000,0,26.118000,0,26.410000,0,4.036000,0
2016-10-12 05:40:00,9.434000,0,12.711000,0,14.442000,0,20.036000,0,14.385000,0,22.230000,0,0.075000,0,9.769000,0,15.007000,0,10.042000,0,12.568000,0,18.730000,0,6.115000,0,10.120000,0,9.991000,0,7.407000,0,26.136000,0,26.436000,0,4.036000,0
2016-10-12 05:45:00,9.447000,0,12.726000,0,14.463000,0,20.057000,0,14.404000,0,22.249000,0,0.075000,0,9.785000,0,15.023000,0,10.052000,0,12.580000,0,18.746000,0,6.125000,0,10.135000,0,10.003000,0,7.412000,0,26.157000,0,26.465000,0,4.037000,0
2016-10-12 05:50:00,9.459000,0,12.742000,0,14.483000,0,20.078000,0,14.422000,0,22.267000,0,0.075000,0,9.802000,0,15.038000,0,10.061000,0,12.591000,0,18.761000,0,6.133000,0,10.150000,0,10.015000,0,7.417000,0,26.178000,0,26.493000,0,4.038000,0
2016-10-12 05:55:00,9.470000,0,12.758000,0,14.503000,0,20.099000,0,14.438000,0,22.286000,0,0.075000,0,9.819000,0,15.054000,0,10.070000,0,12.603000,0,18.776000,0,6.143000,0,10.166000,0,10.028000,0,7.423000,0,26.199000,0,26.521000,0,4.039000,0
2016-10-12 06:00:00,9.480000,0,12.773000,0,14.524000,0,20.119000,0,14.454000,0,22.304000,0,0.075000,0,9.835000,0,15.069000,0,10.079000,0,12.614000,0,18.792000,0,6.152000,0,10.183000,0,10.040000,0,7.428000,0,26.219000,0,26.550000,0,4.039000,0
2016-10-12 06:05:00,9.490000,0,12.789000,0,14.543000,0,20.140000,0,14.470000,0,22.322000,0,0.075000,0,9.852000,0,15.084000,0,10.088000,0,12.626000,0,18.806000,0,6.161000,0,10.198000,0,10.052000,0,7.433000,0,26.240000,0,26.578000,0,4.040000,0
2016-10-12 06:10:00,9.502000,0,12.804000,0,14.562000,0,20.159000,0,14.487000,0,22.340000,0,0.075000,0,9.869000,0,15.099000,0,10.097000,0,12.636000,0,18.821000,0,6.169000,0,10.215000,0,10.064000,0,7.438000,0,26.260000,0,26.606000,0,4.041000,0
2016-10-12 06:15:00,9.514000,0,12.819000,0,14.581000,0,20.179000,0,14.503000,0,22.358000,0,0.075000,0,9.886000,0,15.114000,0,10.105000,0,12.647000,0,18.836000,0,6.176000,0,10.231000,0,10.075000,0,7.442000,0,26.279000,0,26.632000,0,4.041000,0
2016-10-12 06:20:00,9.526000,0,12.834000,0,14.600000,0,20.198000,0,14.518000,0,22.376000,0,0.075000,0,9.902000,0,15.129000,0,10.114000,0,12.657000,0,18.851000,0,6.184000,0,10.247000,0,10.088000,0,7.448000,0,26.300000,0,26.661000,0,4.042000,0
2016-10-12 06:25:00,9.538000,0,12.849000,0,14.620000,0,20.218000,0,14.534000,0,22.396000,0,0.075000,0,9.918000,0,15.144000,0,10.123000,0,12.668000,0,18.867000,0,6.192000,0,10.262000,0,10.100000,0,7.453000,0,26.320000,0,26.689000,0,4.043000,0
2016-10-12 06:30:00,9.550000,0,12.865000,0,14.640000,0,20.239000,0,14.551000,0,22.416000,0,0.075000,0,9.935000,0,15.160000,0,10.132000,0,12.680000,0,18.883000,0,6.201000,0,10.278000,0,10.112000,0,7.458000,0,26.341000,0,26.718000,0,4.044000,0
2016-10-12 06:35:00,9.562000,0,12.880000,0,14.660000,0,20.258000,0,14.566000,0,22.434000,0,0.075000,0,9.950000,0,15.175000,0,10.141000,0,12.691000,0,18.898000,0,6.212000,0,10.292000,0,10.124000,0,7.463000,0,26.361000,0,26.745000,0,4.044000,0
2016-10-12 06:40:00,9.576000,0,12.894000,0,14.681000,0,20.281000,0,14.582000,0,22.452000,0,0.075000,0,9.966000,0,15.190000,0,10.150000,0,12.703000,0,18.914000,0,6.223000,0,10.308000,0,10.136000,0,7.468000,0,26.382000,0,26.773000,0,4.045000,0
2016-10-12 06:45:00,9.589000,0,12.909000,0,14.702000,0,20.301000,0,14.598000,0,22.472000,0,0.076000,0,9.983000,0,15.206000,0,10.160000,0,12.715000,0,18.931000,0,6.234000,0,10.323000,0,10.149000,0,7.473000,0,26.404000,0,26.804000,0,4.046000,0
2016-10-12 06:50:00,9.603000,0,12.923000,0,14.723000,0,20.321000,0,14.614000,0,22.491000,0,0.076000,0,9.999000,0,15.221000,0,10.171000,0,12.728000,0,18.947000,0,6.244000,0,10.337000,0,10.161000,0,7.480000,0,26.425000,0,26.833000,0,4.046000,0
2016-10-12 06:55:00,9.616000,0,12.938000,0,14.744000,0,20.341000,0,14.631000,0,22.510000,0,0.076000,0,10.015000,0,15.237000,0,10.182000,0,12.739000,0,18.963000,0,6.254000,0,10.351000,0,10.173000,0,7.485000,0,26.447000,0,26.860000,0,4.047000,0
2016-10-12 07:00:00,9.629000,0,12.953000,0,14.762000,0,20.361000,0,14.646000,0,22.527000,0,0.076000,0,10.030000,0,15.252000,0,10.194000,0,12.750000,0,18.977000,0,6.264000,0,10.366000,0,10.185000,0,7.490000,0,26.468000,0,26.886000,0,4.048000,0
2016-10-12 07:05:00,9.643000,0,12.967000,0,14.782000,0,20.381000,0,14.661000,0,22.545000,0,0.076000,0,10.047000,0,15.269000,0,10.206000,0,12.761000,0,18.993000,0,6.274000,0,10.386000,0,10.198000,0,7.497000,0,26.492000,0,26.917000,0,4.049000,0
2016-10-12 07:10:00,9.656000,0,12.982000,0,14.801000,0,20.401000,0,14.677000,0,22.562000,0,0.076000,0,10.064000,0,15.285000,0,10.215000,0,12.773000,0,19.006000,0,6.283000,0,10.404000,0,10.210000,0,7.503000,0,26.514000,0,26.945000,0,4.049000,0
2016-10-12 07:15:00,9.670000,0,12.996000,0,14.820000,0,20.422000,0,14.693000,0,22.580000,0,0.076000,0,10.081000,0,15.301000,0,10.224000,0,12.785000,0,19.021000,0,6.294000,0,10.420000,0,10.223000,0,7.508000,0,26.537000,0,26.973000,0,4.050000,0
2016-10-12 07:20:00,9.684000,0,13.010000,0,14.839000,0,20.443000,0,14.710000,0,22.599000,0,0.076000,0,10.098000,0,15.318000,0,10.233000,0,12.796000,0,19.035000,0,6.304000,0,10.435000,0,10.237000,0,7.514000,0,26.560000,0,27.002000,0,4.051000,0
2016-10-12 07:25:00,9.699000,0,13.024000,0,14.859000,0,20.462000,0,14.726000,0,22.617000,0,0.076000,0,10.115000,0,15.333000,0,10.242000,0,12.808000,0,19.049000,0,6.313000,0,10.450000,0,10.250000,0,7.519000,0,26.582000,0,27.030000,0,4.051000,0
2016-10-12 07:30:00,9.714000,0,13.039000,0,14.878000,0,20.482000,0,14.742000,0,22.635000,0,0.076000,0,10.132000,0,15.348000,0,10.252000,0,12.818000,0,19.062000,0,6.322000,0,10.464000,0,10.262000,0,7.524000,0,26.602000,0,27.055000,0,4.052000,0
2016-10-12 07:35:00,9.727000,0,13.054000,0,14.897000,0,20.502000,0,14.758000,0,22.653000,0,0.076000,0,10.149000,0,15.364000,0,10.262000,0,12.830000,0,19.078000,0,6.332000,0,10.481000,0,10.275000,0,7.529000,0,26.626000,0,27.085000,0,4.053000,0
2016-10-12 07:40:00,9.741000,0,13.070000,0,14.915000,0,20.522000,0,14.775000,0,22.671000,0,0.076000,0,10.166000,0,15.379000,0,10.272000,0,12.842000,0,19.093000,0,6.342000,0,10.497000,0,10.288000,0,7.536000,0,26.649000,0,27.113000,0,4.053000,0
2016-10-12 07:45:00,9.755000,0,13.086000,0,14.934000,0,20.542000,0,14.791000,0,22.690000,0,0.076000,0,10.183000,0,15.395000,0,10.282000,0,12.854000,0,19.109000,0,6.352000,0,10.512000,0,10.302000,0,7.542000,0,26.673000,0,27.144000,0,4.055000,0
2016-10-12 07:50:00,9.771000,0,13.102000,0,14.955000,0,20.567000,0,14.807000,0,22.708000,0,0.076000,0,10.200000,0,15.410000,0,10.291000,0,12.866000,0,19.125000,0,6.361000,0,10.527000,0,10.314000,0,7.548000,0,26.696000,0,27.172000,0,4.058000,0
2016-10-12 07:55:00,9.785000,0,13.117000,0,14.976000,0,20.590000,0,14.822000,0,22.725000,0,0.076000,0,10.217000,0,15.425000,0,10.300000,0,12.876000,0,19.138000,0,6.370000,0,10.543000,0,10.326000,0,7.554000,0,26.719000,0,27.199000,0,4.059000,0
2016-10-12 08:00:00,9.799000,0,13.133000,0,14.997000,0,20.609000,0,14.837000,0,22.743000,0,0.076000,0,10.234000,0,15.440000,0,10.309000,0,12.888000,0,19.153000,0,6.379000,0,10.563000,0,10.339000,0,7.562000,0,26.745000,0,27.228000,0,4.059000,0
2016-10-12 08:05:00,9.812000,0,13.148000,0,15.017000,0,20.628000,0,14.852000,0,22.761000,0,0.076000,0,10.251000,0,15.455000,0,10.318000,0,12.900000,0,19.167000,0,6.389000,0,10.584000,0,10.351000,0,7.568000,0,26.768000,0,27.257000,0,4.060000,0
2016-10-12 08:10:00,9.826000,0,13.163000,0,15.037000,0,20.648000,0,14.867000,0,22.779000,0,0.076000,0,10.268000,0,15.470000,0,10.326000,0,12.911000,0,19.180000,0,6.399000,0,10.602000,0,10.364000,0,7.573000,0,26.789000,0,27.284000,0,4.061000,0
2016-10-12 08:15:00,9.840000,0,13.180000,0,15.057000,0,20.667000,0,14.883000,0,22.797000,0,0.076000,0,10.284000,0,15.485000,0,10.335000,0,12.922000,0,19.194000,0,6.409000,0,10.620000,0,10.377000,0,7.578000,0,26.813000,0,27.312000,0,4.062000,0
2016-10-12 08:20:00,9.851000,0,13.194000,0,15.076000,0,20.686000,0,14.898000,0,22.815000,0,0.077000,0,10.300000,0,15.500000,0,10.344000,0,12.932000,0,19.206000,0,6.418000,0,10.639000,0,10.388000,0,7.583000,0,26.835000,0,27.340000,0,4.062000,0
2016-10-12 08:25:00,9.863000,0,13.210000,0,15.096000,0,20.705000,0,14.914000,0,22.833000,0,0.077000,0,10.317000,0,15.515000,0,10.353000,0,12.943000,0,19.219000,0,6.428000,0,10.654000,0,10.400000,0,7.587000,0,26.857000,0,27.368000,0,4.063000,0
2016-10-12 08:30:00,9.875000,0,13.226000,0,15.115000,0,20.725000,0,14.930000,0,22.850000,0,0.077000,0,10.332000,0,15.529000,0,10.360000,0,12.953000,0,19.234000,0,6.437000,0,10.668000,0,10.411000,0,7.592000,0,26.878000,0,27.394000,0,4.064000,0
2016-10-12 08:35:00,9.887000,0,13.242000,0,15.135000,0,20.746000,0,14.947000,0,22.868000,0,0.077000,0,10.348000,0,15.545000,0,10.369000,0,12.964000,0,19.250000,0,6.447000,0,10.685000,0,10.423000,0,7.597000,0,26.902000,0,27.425000,0,4.064000,0
2016-10-12 08:40:00,9.898000,0,13.257000,0,15.155000,0,20.766000,0,14.963000,0,22.886000,0,0.077000,0,10.364000,0,15.560000,0,10.378000,0,12.974000,0,19.265000,0,6.456000,0,10.699000,0,10.435000,0,7.602000,0,26.924000,0,27.451000,0,4.065000,0
2016-10-12 08:45:00,9.909000,0,13.272000,0,15.175000,0,20.787000,0,14.979000,0,22.904000,0,0.077000,0,10.380000,0,15.575000,0,10.387000,0,12.986000,0,19.280000,0,6.465000,0,10.713000,0,10.447000,0,7.607000,0,26.947000,0,27.481000,0,4.066000,0
2016-10-12 08:50:00,9.921000,0,13.288000,0,15.194000,0,20.807000,0,14.996000,0,22.922000,0,0.077000,0,10.396000,0,15.590000,0,10.396000,0,12.996000,0,19.294000,0,6.475000,0,10.727000,0,10.458000,0,7.612000,0,26.969000,0,27.508000,0,4.066000,0
2016-10-12 08:55:00,9.933000,0,13.302000,0,15.213000,0,20.827000,0,15.012000,0,22.940000,0,0.077000,0,10.412000,0,15.606000,0,10.405000,0,13.007000,0,19.309000,0,6.484000,0,10.742000,0,10.470000,0,7.618000,0,26.992000,0,27.535000,0,4.067000,0
2016-10-12 09:00:00,9.944000,0,13.317000,0,15.233000,0,20.847000,0,15.028000,0,22.958000,0,0.077000,0,10.428000,0,15.622000,0,10.414000,0,13.019000,0,19.325000,0,6.495000,0,10.758000,0,10.482000,0,7.625000,0,27.016000,0,27.564000,0,4.068000,0
2016-10-12 09:05:00,9.958000,0,13.333000,0,15.253000,0,20.868000,0,15.044000,0,22.977000,0,0.077000,0,10.445000,0,15.638000,0,10.423000,0,13.031000,0,19.340000,0,6.505000,0,10.774000,0,10.494000,0,7.633000,0,27.043000,0,27.593000,0,4.069000,0
2016-10-12 09:10:00,9.972000,0,13.349000,0,15.273000,0,20.887000,0,15.059000,0,22.995000,0,0.077000,0,10.462000,0,15.654000,0,10.432000,0,13.042000,0,19.357000,0,6.515000,0,10.790000,0,10.506000,0,7.639000,0,27.069000,0,27.622000,0,4.069000,0
2016-10-12 09:15:00,9.986000,0,13.364000,0,15.293000,0,20.907000,0,15.073000,0,23.013000,0,0.077000,0,10.479000,0,15.669000,0,10.440000,0,13.054000,0,19.372000,0,6.525000,0,10.805000,0,10.518000,0,7.644000,0,27.091000,0,27.650000,0,4.070000,0
2016-10-12 09:20:00,10.000000,0,13.379000,0,15.314000,0,20.927000,0,15.087000,0,23.031000,0,0.077000,0,10.496000,0,15.685000,0,10.449000,0,13.065000,0,19.385000,0,6.535000,0,10.821000,0,10.531000,0,7.649000,0,27.116000,0,27.678000,0,4.071000,0
2016-10-12 09:25:00,10.013000,0,13.393000,0,15.335000,0,20.947000,0,15.102000,0,23.049000,0,0.077000,0,10.513000,0,15.700000,0,10.458000,0,13.077000,0,19.397000,0,6.545000,0,10.836000,0,10.544000,0,7.654000,0,27.139000,0,27.706000,0,4.071000,0
2016-10-12 09:30:00,10.027000,0,13.409000,0,15.356000,0,20.967000,0,15.117000,0,23.067000,0,0.077000,0,10.530000,0,15.716000,0,10.466000,0,13.088000,0,19.410000,0,6.556000,0,10.851000,0,10.556000,0,7.661000,0,27.165000,0,27.734000,0,4.072000,0
2016-10-12 09:35:00,10.041000,0,13.424000,0,15.378000,0,20.987000,0,15.133000,0,23.085000,0,0.077000,0,10.547000,0,15.731000,0,10.475000,0,13.100000,0,19.422000,0,6.566000,0,10.867000,0,10.568000,0,7.666000,0,27.189000,0,27.762000,0,4.073000,0
2016-10-12 09:40:00,10.055000,0,13.439000,0,15.398000,0,21.007000,0,15.148000,0,23.103000,0,0.077000,0,10.563000,0,15.746000,0,10.484000,0,13.111000,0,19.437000,0,6.576000,0,10.883000,0,10.580000,0,7.671000,0,27.212000,0,27.789000,0,4.074000,0
2016-10-12 09:45:00,10.069000,0,13.455000,0,15.420000,0,21.027000,0,15.164000,0,23.120000,0,0.077000,0,10.580000,0,15.762000,0,10.492000,0,13.123000,0,19.452000,0,6.587000,0,10.898000,0,10.592000,0,7.676000,0,27.235000,0,27.816000,0,4.074000,0
2016-10-12 09:50:00,10.082000,0,13.471000,0,15.441000,0,21.050000,0,15.179000,0,23.138000,0,0.077000,0,10.596000,0,15.777000,0,10.500000,0,13.133000,0,19.465000,0,6.597000,0,10.912000,0,10.604000,0,7.681000,0,27.255000,0,27.843000,0,4.075000,0
2016-10-12 09:55:00,10.096000,0,13.486000,0,15.461000,0,21.070000,0,15.194000,0,23.156000,0,0.078000,0,10.613000,0,15.792000,0,10.509000,0,13.145000,0,19.480000,0,6.607000,0,10.928000,0,10.616000,0,7.687000,0,27.276000,0,27.871000,0,4.076000,0
2016-10-12 10:00:00,10.110000,0,13.502000,0,15.481000,0,21.090000,0,15.210000,0,23.173000,0,0.078000,0,10.630000,0,15.808000,0,10.518000,0,13.157000,0,19.495000,0,6.618000,0,10.944000,0,10.629000,0,7.693000,0,27.300000,0,27.900000,0,4.076000,0
2016-10-12 10:05:00,10.123000,0,13.518000,0,15.501000,0,21.110000,0,15.225000,0,23.191000,0,0.078000,0,10.646000,0,15.823000,0,10.527000,0,13.169000,0,19.509000,0,6.628000,0,10.960000,0,10.642000,0,7.699000,0,27.322000,0,27.929000,0,4.077000,0
2016-10-12 10:10:00,10.137000,0,13.534000,0,15.521000,0,21.129000,0,15.241000,0,23.209000,0,0.078000,0,10.663000,0,15.839000,0,10.535000,0,13.181000,0,19.523000,0,6.639000,0,10.975000,0,10.654000,0,7.705000,0,27.343000,0,27.957000,0,4.078000,0
